,drug_a_name,drug_b_name,cell_line,synergy,fold
TEMOZOLOMIDE_LAPATINIB_MDAMB436,TEMOZOLOMIDE,LAPATINIB,MDAMB436,0.06133279721730813,4
TEMOZOLOMIDE_LAPATINIB_MSTO,TEMOZOLOMIDE,LAPATINIB,MSTO,0.11127361588296242,4
TEMOZOLOMIDE_LAPATINIB_NCIH1650,TEMOZOLOMIDE,LAPATINIB,NCIH1650,0.015490704166706594,4
TEMOZOLOMIDE_LAPATINIB_NCIH2122,TEMOZOLOMIDE,LAPATINIB,NCIH2122,0.005675225361159754,4
TEMOZOLOMIDE_LAPATINIB_NCIH23,TEMOZOLOMIDE,LAPATINIB,NCIH23,0.03448024781387043,4
TEMOZOLOMIDE_LAPATINIB_NCIH460,TEMOZOLOMIDE,LAPATINIB,NCIH460,0.004045210484701953,4
TEMOZOLOMIDE_LAPATINIB_NCIH520,TEMOZOLOMIDE,LAPATINIB,NCIH520,0.020528898298893684,4
TEMOZOLOMIDE_LAPATINIB_OCUBM,TEMOZOLOMIDE,LAPATINIB,OCUBM,0.022562752231104724,4
TEMOZOLOMIDE_LAPATINIB_OV90,TEMOZOLOMIDE,LAPATINIB,OV90,-0.004636054080640155,4
TEMOZOLOMIDE_LAPATINIB_OVCAR3,TEMOZOLOMIDE,LAPATINIB,OVCAR3,0.12182587790438999,4
TEMOZOLOMIDE_LAPATINIB_PA1,TEMOZOLOMIDE,LAPATINIB,PA1,0.15457370254501832,4
TEMOZOLOMIDE_LAPATINIB_RKO,TEMOZOLOMIDE,LAPATINIB,RKO,0.012519303826246275,4
TEMOZOLOMIDE_LAPATINIB_RPMI7951,TEMOZOLOMIDE,LAPATINIB,RPMI7951,0.01141746576581322,4
TEMOZOLOMIDE_LAPATINIB_SKMEL30,TEMOZOLOMIDE,LAPATINIB,SKMEL30,0.056337786231519436,4
TEMOZOLOMIDE_LAPATINIB_SKMES1,TEMOZOLOMIDE,LAPATINIB,SKMES1,-0.027555033930300333,4
TEMOZOLOMIDE_LAPATINIB_SKOV3,TEMOZOLOMIDE,LAPATINIB,SKOV3,0.021699289240478037,4
TEMOZOLOMIDE_LAPATINIB_SW620,TEMOZOLOMIDE,LAPATINIB,SW620,0.03570846462562565,4
TEMOZOLOMIDE_LAPATINIB_SW837,TEMOZOLOMIDE,LAPATINIB,SW837,0.025025050171193476,4
TEMOZOLOMIDE_LAPATINIB_T47D,TEMOZOLOMIDE,LAPATINIB,T47D,-0.03971758582620585,4
TEMOZOLOMIDE_LAPATINIB_UACC62,TEMOZOLOMIDE,LAPATINIB,UACC62,0.07561344224439565,4
TEMOZOLOMIDE_LAPATINIB_UWB1289BRCA1,TEMOZOLOMIDE,LAPATINIB,UWB1289BRCA1,0.023435731914163867,4
TEMOZOLOMIDE_LAPATINIB_UWB1289,TEMOZOLOMIDE,LAPATINIB,UWB1289,0.00822519212890156,4
TEMOZOLOMIDE_LAPATINIB_VCAP,TEMOZOLOMIDE,LAPATINIB,VCAP,0.08360487808830804,4
TEMOZOLOMIDE_LAPATINIB_ZR751,TEMOZOLOMIDE,LAPATINIB,ZR751,-0.02818096135464883,4
TEMOZOLOMIDE_MK-2206_A2058,TEMOZOLOMIDE,MK-2206,A2058,-0.00381979060186486,1
TEMOZOLOMIDE_MK-2206_A2780,TEMOZOLOMIDE,MK-2206,A2780,0.10176459043803646,1
TEMOZOLOMIDE_MK-2206_A375,TEMOZOLOMIDE,MK-2206,A375,0.014164365179353398,1
TEMOZOLOMIDE_MK-2206_A427,TEMOZOLOMIDE,MK-2206,A427,-0.05157001972987348,1
TEMOZOLOMIDE_MK-2206_CAOV3,TEMOZOLOMIDE,MK-2206,CAOV3,0.016490494548542643,1
TEMOZOLOMIDE_MK-2206_COLO320DM,TEMOZOLOMIDE,MK-2206,COLO320DM,-0.005200681459223928,1
TEMOZOLOMIDE_MK-2206_DLD1,TEMOZOLOMIDE,MK-2206,DLD1,0.04765979027165749,1
TEMOZOLOMIDE_MK-2206_EFM192B,TEMOZOLOMIDE,MK-2206,EFM192B,-0.03810718512776313,1
TEMOZOLOMIDE_MK-2206_ES2,TEMOZOLOMIDE,MK-2206,ES2,-0.07970233616781366,1
TEMOZOLOMIDE_MK-2206_HCT116,TEMOZOLOMIDE,MK-2206,HCT116,-0.012072305895772503,1
TEMOZOLOMIDE_MK-2206_HT144,TEMOZOLOMIDE,MK-2206,HT144,0.0008946372646471273,1
TEMOZOLOMIDE_MK-2206_HT29,TEMOZOLOMIDE,MK-2206,HT29,0.0342951812994083,1
TEMOZOLOMIDE_MK-2206_KPL1,TEMOZOLOMIDE,MK-2206,KPL1,0.09740849660518369,1
TEMOZOLOMIDE_MK-2206_LNCAP,TEMOZOLOMIDE,MK-2206,LNCAP,0.010257115758080528,1
TEMOZOLOMIDE_MK-2206_LOVO,TEMOZOLOMIDE,MK-2206,LOVO,-0.04540922142449525,1
TEMOZOLOMIDE_MK-2206_MDAMB436,TEMOZOLOMIDE,MK-2206,MDAMB436,0.03760455202833439,1
TEMOZOLOMIDE_MK-2206_MSTO,TEMOZOLOMIDE,MK-2206,MSTO,0.17483031465942564,1
TEMOZOLOMIDE_MK-2206_NCIH1650,TEMOZOLOMIDE,MK-2206,NCIH1650,-0.06372590443396436,1
TEMOZOLOMIDE_MK-2206_NCIH2122,TEMOZOLOMIDE,MK-2206,NCIH2122,-0.0773690723348715,1
TEMOZOLOMIDE_MK-2206_NCIH23,TEMOZOLOMIDE,MK-2206,NCIH23,-0.028075905569851168,1
TEMOZOLOMIDE_MK-2206_NCIH460,TEMOZOLOMIDE,MK-2206,NCIH460,0.024979193858726878,1
TEMOZOLOMIDE_MK-2206_NCIH520,TEMOZOLOMIDE,MK-2206,NCIH520,-0.032681300271592856,1
TEMOZOLOMIDE_MK-2206_OCUBM,TEMOZOLOMIDE,MK-2206,OCUBM,0.023181603989095002,1
TEMOZOLOMIDE_MK-2206_OV90,TEMOZOLOMIDE,MK-2206,OV90,0.012780668372328965,1
TEMOZOLOMIDE_MK-2206_OVCAR3,TEMOZOLOMIDE,MK-2206,OVCAR3,-0.012992307414442815,1
TEMOZOLOMIDE_MK-2206_PA1,TEMOZOLOMIDE,MK-2206,PA1,0.05951564587617571,1
TEMOZOLOMIDE_MK-2206_RKO,TEMOZOLOMIDE,MK-2206,RKO,0.07574241553457589,1
TEMOZOLOMIDE_MK-2206_RPMI7951,TEMOZOLOMIDE,MK-2206,RPMI7951,0.022554264054250987,1
TEMOZOLOMIDE_MK-2206_SKMEL30,TEMOZOLOMIDE,MK-2206,SKMEL30,0.048490617684759145,1
TEMOZOLOMIDE_MK-2206_SKMES1,TEMOZOLOMIDE,MK-2206,SKMES1,0.004566581667891721,1
TEMOZOLOMIDE_MK-2206_SKOV3,TEMOZOLOMIDE,MK-2206,SKOV3,0.06469501677145337,1
TEMOZOLOMIDE_MK-2206_SW620,TEMOZOLOMIDE,MK-2206,SW620,-0.015029915318648342,1
TEMOZOLOMIDE_MK-2206_SW837,TEMOZOLOMIDE,MK-2206,SW837,0.008103266917977137,1
TEMOZOLOMIDE_MK-2206_T47D,TEMOZOLOMIDE,MK-2206,T47D,0.06692963377297066,1
TEMOZOLOMIDE_MK-2206_UACC62,TEMOZOLOMIDE,MK-2206,UACC62,0.011419561484161813,1
TEMOZOLOMIDE_MK-2206_UWB1289BRCA1,TEMOZOLOMIDE,MK-2206,UWB1289BRCA1,-0.013898293219864175,1
TEMOZOLOMIDE_MK-2206_UWB1289,TEMOZOLOMIDE,MK-2206,UWB1289,-0.045754789709810124,1
TEMOZOLOMIDE_MK-2206_VCAP,TEMOZOLOMIDE,MK-2206,VCAP,0.022850513821874606,1
TEMOZOLOMIDE_MK-2206_ZR751,TEMOZOLOMIDE,MK-2206,ZR751,0.04506034470708232,1
TEMOZOLOMIDE_MK-4827_A2058,TEMOZOLOMIDE,MK-4827,A2058,0.029662267161754227,3
TEMOZOLOMIDE_MK-4827_A2058,TEMOZOLOMIDE,MK-4827,A2058,0.029662267161754227,3
TEMOZOLOMIDE_MK-4827_A2780,TEMOZOLOMIDE,MK-4827,A2780,0.28190726849137665,3
TEMOZOLOMIDE_MK-4827_A375,TEMOZOLOMIDE,MK-4827,A375,0.27155099754678835,3
TEMOZOLOMIDE_MK-4827_A375,TEMOZOLOMIDE,MK-4827,A375,0.27155099754678835,3
TEMOZOLOMIDE_MK-4827_A427,TEMOZOLOMIDE,MK-4827,A427,0.07272954724431899,3
TEMOZOLOMIDE_MK-4827_A427,TEMOZOLOMIDE,MK-4827,A427,0.07272954724431899,3
TEMOZOLOMIDE_MK-4827_CAOV3,TEMOZOLOMIDE,MK-4827,CAOV3,0.3199755066185589,3
TEMOZOLOMIDE_MK-4827_CAOV3,TEMOZOLOMIDE,MK-4827,CAOV3,0.3199755066185589,3
TEMOZOLOMIDE_MK-4827_COLO320DM,TEMOZOLOMIDE,MK-4827,COLO320DM,0.007788231921267624,3
TEMOZOLOMIDE_MK-4827_COLO320DM,TEMOZOLOMIDE,MK-4827,COLO320DM,0.007788231921267624,3
TEMOZOLOMIDE_MK-4827_DLD1,TEMOZOLOMIDE,MK-4827,DLD1,0.12057369742169853,3
TEMOZOLOMIDE_MK-4827_EFM192B,TEMOZOLOMIDE,MK-4827,EFM192B,0.4931909088289371,3
TEMOZOLOMIDE_MK-4827_EFM192B,TEMOZOLOMIDE,MK-4827,EFM192B,0.4931909088289371,3
TEMOZOLOMIDE_MK-4827_ES2,TEMOZOLOMIDE,MK-4827,ES2,0.09504729759843425,3
TEMOZOLOMIDE_MK-4827_ES2,TEMOZOLOMIDE,MK-4827,ES2,0.09504729759843425,3
TEMOZOLOMIDE_MK-4827_HCT116,TEMOZOLOMIDE,MK-4827,HCT116,0.1959701323280998,3
TEMOZOLOMIDE_MK-4827_HCT116,TEMOZOLOMIDE,MK-4827,HCT116,0.1959701323280998,3
TEMOZOLOMIDE_MK-4827_HT144,TEMOZOLOMIDE,MK-4827,HT144,0.0945179146477083,3
TEMOZOLOMIDE_MK-4827_HT29,TEMOZOLOMIDE,MK-4827,HT29,0.22220851724817126,3
TEMOZOLOMIDE_MK-4827_HT29,TEMOZOLOMIDE,MK-4827,HT29,0.22220851724817126,3
TEMOZOLOMIDE_MK-4827_KPL1,TEMOZOLOMIDE,MK-4827,KPL1,0.024688316681344788,3
TEMOZOLOMIDE_MK-4827_LNCAP,TEMOZOLOMIDE,MK-4827,LNCAP,0.11099109101079606,3
TEMOZOLOMIDE_MK-4827_LOVO,TEMOZOLOMIDE,MK-4827,LOVO,0.17616573502480165,3
TEMOZOLOMIDE_MK-4827_LOVO,TEMOZOLOMIDE,MK-4827,LOVO,0.17616573502480165,3
TEMOZOLOMIDE_MK-4827_MDAMB436,TEMOZOLOMIDE,MK-4827,MDAMB436,0.12191126340710508,3
TEMOZOLOMIDE_MK-4827_MSTO,TEMOZOLOMIDE,MK-4827,MSTO,0.2839249378775176,3
TEMOZOLOMIDE_MK-4827_NCIH1650,TEMOZOLOMIDE,MK-4827,NCIH1650,0.19574240010021976,3
TEMOZOLOMIDE_MK-4827_NCIH1650,TEMOZOLOMIDE,MK-4827,NCIH1650,0.19574240010021976,3
TEMOZOLOMIDE_MK-4827_NCIH2122,TEMOZOLOMIDE,MK-4827,NCIH2122,0.13832602162613736,3
TEMOZOLOMIDE_MK-4827_NCIH2122,TEMOZOLOMIDE,MK-4827,NCIH2122,0.13832602162613736,3
TEMOZOLOMIDE_MK-4827_NCIH23,TEMOZOLOMIDE,MK-4827,NCIH23,0.12668613697868844,3
TEMOZOLOMIDE_MK-4827_NCIH23,TEMOZOLOMIDE,MK-4827,NCIH23,0.12668613697868844,3
TEMOZOLOMIDE_MK-4827_NCIH460,TEMOZOLOMIDE,MK-4827,NCIH460,0.2278140278739335,3
TEMOZOLOMIDE_MK-4827_NCIH520,TEMOZOLOMIDE,MK-4827,NCIH520,0.10690355183119102,3
TEMOZOLOMIDE_MK-4827_OCUBM,TEMOZOLOMIDE,MK-4827,OCUBM,0.38229892868908505,3
TEMOZOLOMIDE_MK-4827_OV90,TEMOZOLOMIDE,MK-4827,OV90,0.18275501653990425,3
TEMOZOLOMIDE_MK-4827_OVCAR3,TEMOZOLOMIDE,MK-4827,OVCAR3,0.0975426435268697,3
TEMOZOLOMIDE_MK-4827_PA1,TEMOZOLOMIDE,MK-4827,PA1,0.24248045437492693,3
TEMOZOLOMIDE_MK-4827_PA1,TEMOZOLOMIDE,MK-4827,PA1,0.24248045437492693,3
TEMOZOLOMIDE_MK-4827_RKO,TEMOZOLOMIDE,MK-4827,RKO,0.16502459194044486,3
TEMOZOLOMIDE_MK-4827_RPMI7951,TEMOZOLOMIDE,MK-4827,RPMI7951,0.18335799126470645,3
TEMOZOLOMIDE_MK-4827_SKMEL30,TEMOZOLOMIDE,MK-4827,SKMEL30,0.11096482877975704,3
TEMOZOLOMIDE_MK-4827_SKMES1,TEMOZOLOMIDE,MK-4827,SKMES1,0.22698052571071342,3
TEMOZOLOMIDE_MK-4827_SKOV3,TEMOZOLOMIDE,MK-4827,SKOV3,0.24213201266522053,3
TEMOZOLOMIDE_MK-4827_SW620,TEMOZOLOMIDE,MK-4827,SW620,0.0006048815010495055,3
TEMOZOLOMIDE_MK-4827_SW620,TEMOZOLOMIDE,MK-4827,SW620,0.0006048815010495055,3
TEMOZOLOMIDE_MK-4827_SW837,TEMOZOLOMIDE,MK-4827,SW837,0.09182888114474208,3
TEMOZOLOMIDE_MK-4827_T47D,TEMOZOLOMIDE,MK-4827,T47D,0.3715992237197128,3
TEMOZOLOMIDE_MK-4827_UACC62,TEMOZOLOMIDE,MK-4827,UACC62,0.14824436636586089,3
TEMOZOLOMIDE_MK-4827_UWB1289BRCA1,TEMOZOLOMIDE,MK-4827,UWB1289BRCA1,0.06285461184983458,3
TEMOZOLOMIDE_MK-4827_UWB1289,TEMOZOLOMIDE,MK-4827,UWB1289,0.09640045311717624,3
TEMOZOLOMIDE_MK-4827_VCAP,TEMOZOLOMIDE,MK-4827,VCAP,0.2549324512053336,3
TEMOZOLOMIDE_MK-4827_ZR751,TEMOZOLOMIDE,MK-4827,ZR751,0.14500907375075756,3
TEMOZOLOMIDE_MK-5108_A2058,TEMOZOLOMIDE,MK-5108,A2058,-0.019410374776193475,1
TEMOZOLOMIDE_MK-5108_A2780,TEMOZOLOMIDE,MK-5108,A2780,0.05805307902995213,1
TEMOZOLOMIDE_MK-5108_A375,TEMOZOLOMIDE,MK-5108,A375,-0.029526257127067225,1
TEMOZOLOMIDE_MK-5108_A427,TEMOZOLOMIDE,MK-5108,A427,0.005157513158448927,1
TEMOZOLOMIDE_MK-5108_CAOV3,TEMOZOLOMIDE,MK-5108,CAOV3,0.00646721349994691,1
TEMOZOLOMIDE_MK-5108_COLO320DM,TEMOZOLOMIDE,MK-5108,COLO320DM,-0.24100943904454486,1
TEMOZOLOMIDE_MK-5108_DLD1,TEMOZOLOMIDE,MK-5108,DLD1,0.036673542477855814,1
TEMOZOLOMIDE_MK-5108_EFM192B,TEMOZOLOMIDE,MK-5108,EFM192B,0.02881172581603064,1
TEMOZOLOMIDE_MK-5108_ES2,TEMOZOLOMIDE,MK-5108,ES2,-0.09625590396733524,1
TEMOZOLOMIDE_MK-5108_HCT116,TEMOZOLOMIDE,MK-5108,HCT116,0.016434693603105774,1
TEMOZOLOMIDE_MK-5108_HT144,TEMOZOLOMIDE,MK-5108,HT144,-0.02691992273288494,1
TEMOZOLOMIDE_MK-5108_HT29,TEMOZOLOMIDE,MK-5108,HT29,0.053393114560074256,1
TEMOZOLOMIDE_MK-5108_KPL1,TEMOZOLOMIDE,MK-5108,KPL1,-0.07322504462951329,1
TEMOZOLOMIDE_MK-5108_LNCAP,TEMOZOLOMIDE,MK-5108,LNCAP,-0.22997292022335689,1
TEMOZOLOMIDE_MK-5108_LOVO,TEMOZOLOMIDE,MK-5108,LOVO,0.0065707091368614745,1
TEMOZOLOMIDE_MK-5108_MDAMB436,TEMOZOLOMIDE,MK-5108,MDAMB436,0.027479399623717253,1
TEMOZOLOMIDE_MK-5108_MSTO,TEMOZOLOMIDE,MK-5108,MSTO,0.00365317028376733,1
TEMOZOLOMIDE_MK-5108_NCIH1650,TEMOZOLOMIDE,MK-5108,NCIH1650,0.018424709517010522,1
TEMOZOLOMIDE_MK-5108_NCIH2122,TEMOZOLOMIDE,MK-5108,NCIH2122,0.005746294662725849,1
TEMOZOLOMIDE_MK-5108_NCIH23,TEMOZOLOMIDE,MK-5108,NCIH23,0.02141187837714713,1
TEMOZOLOMIDE_MK-5108_NCIH460,TEMOZOLOMIDE,MK-5108,NCIH460,-0.035511003610881706,1
TEMOZOLOMIDE_MK-5108_NCIH520,TEMOZOLOMIDE,MK-5108,NCIH520,-0.04266782793465883,1
TEMOZOLOMIDE_MK-5108_OCUBM,TEMOZOLOMIDE,MK-5108,OCUBM,0.1191137543565014,1
TEMOZOLOMIDE_MK-5108_OV90,TEMOZOLOMIDE,MK-5108,OV90,-0.036466659201611074,1
TEMOZOLOMIDE_MK-5108_OVCAR3,TEMOZOLOMIDE,MK-5108,OVCAR3,0.04524945323016193,1
TEMOZOLOMIDE_MK-5108_PA1,TEMOZOLOMIDE,MK-5108,PA1,0.023302277212632783,1
TEMOZOLOMIDE_MK-5108_RKO,TEMOZOLOMIDE,MK-5108,RKO,0.03607618463185406,1
TEMOZOLOMIDE_MK-5108_RPMI7951,TEMOZOLOMIDE,MK-5108,RPMI7951,0.011453264421865143,1
TEMOZOLOMIDE_MK-5108_SKMEL30,TEMOZOLOMIDE,MK-5108,SKMEL30,0.013677526955508314,1
TEMOZOLOMIDE_MK-5108_SKMES1,TEMOZOLOMIDE,MK-5108,SKMES1,-0.04485041421928084,1
TEMOZOLOMIDE_MK-5108_SKOV3,TEMOZOLOMIDE,MK-5108,SKOV3,0.08891283100977343,1
TEMOZOLOMIDE_MK-5108_SW620,TEMOZOLOMIDE,MK-5108,SW620,-0.011767516525368314,1
TEMOZOLOMIDE_MK-5108_SW837,TEMOZOLOMIDE,MK-5108,SW837,0.13254946225826658,1
TEMOZOLOMIDE_MK-5108_T47D,TEMOZOLOMIDE,MK-5108,T47D,0.15223628831136846,1
TEMOZOLOMIDE_MK-5108_UACC62,TEMOZOLOMIDE,MK-5108,UACC62,-0.03318264066725424,1
TEMOZOLOMIDE_MK-5108_UWB1289BRCA1,TEMOZOLOMIDE,MK-5108,UWB1289BRCA1,-0.0032639039716531176,1
TEMOZOLOMIDE_MK-5108_UWB1289,TEMOZOLOMIDE,MK-5108,UWB1289,-0.0462370597905704,1
TEMOZOLOMIDE_MK-5108_VCAP,TEMOZOLOMIDE,MK-5108,VCAP,0.03204902951871434,1
TEMOZOLOMIDE_MK-5108_ZR751,TEMOZOLOMIDE,MK-5108,ZR751,-0.12268004157636275,1
TEMOZOLOMIDE_MK-8669_A2058,TEMOZOLOMIDE,MK-8669,A2058,-0.037698547798615145,3
TEMOZOLOMIDE_MK-8669_A2780,TEMOZOLOMIDE,MK-8669,A2780,0.009803588047888542,3
TEMOZOLOMIDE_MK-8669_A375,TEMOZOLOMIDE,MK-8669,A375,0.046255189842627505,3
TEMOZOLOMIDE_MK-8669_A427,TEMOZOLOMIDE,MK-8669,A427,-0.00645316310255949,3
TEMOZOLOMIDE_MK-8669_CAOV3,TEMOZOLOMIDE,MK-8669,CAOV3,-0.06049911459381085,3
TEMOZOLOMIDE_MK-8669_COLO320DM,TEMOZOLOMIDE,MK-8669,COLO320DM,-0.006859955170681657,3
TEMOZOLOMIDE_MK-8669_DLD1,TEMOZOLOMIDE,MK-8669,DLD1,0.058871046066206405,3
TEMOZOLOMIDE_MK-8669_EFM192B,TEMOZOLOMIDE,MK-8669,EFM192B,0.11923050288632892,3
TEMOZOLOMIDE_MK-8669_ES2,TEMOZOLOMIDE,MK-8669,ES2,-0.02676378687911528,3
TEMOZOLOMIDE_MK-8669_HCT116,TEMOZOLOMIDE,MK-8669,HCT116,0.058331392506336385,3
TEMOZOLOMIDE_MK-8669_HT144,TEMOZOLOMIDE,MK-8669,HT144,0.02421566005286118,3
TEMOZOLOMIDE_MK-8669_HT29,TEMOZOLOMIDE,MK-8669,HT29,0.04070030886610063,3
TEMOZOLOMIDE_MK-8669_KPL1,TEMOZOLOMIDE,MK-8669,KPL1,0.23107286939280314,3
TEMOZOLOMIDE_MK-8669_LNCAP,TEMOZOLOMIDE,MK-8669,LNCAP,0.11084941853318837,3
TEMOZOLOMIDE_MK-8669_LOVO,TEMOZOLOMIDE,MK-8669,LOVO,-0.012333272726903193,3
TEMOZOLOMIDE_MK-8669_MDAMB436,TEMOZOLOMIDE,MK-8669,MDAMB436,0.00425338334922902,3
TEMOZOLOMIDE_MK-8669_MSTO,TEMOZOLOMIDE,MK-8669,MSTO,0.240250280984039,3
TEMOZOLOMIDE_MK-8669_NCIH1650,TEMOZOLOMIDE,MK-8669,NCIH1650,-0.01685417207320821,3
TEMOZOLOMIDE_MK-8669_NCIH2122,TEMOZOLOMIDE,MK-8669,NCIH2122,0.0637220332308927,3
TEMOZOLOMIDE_MK-8669_NCIH23,TEMOZOLOMIDE,MK-8669,NCIH23,-0.0266448637323504,3
TEMOZOLOMIDE_MK-8669_NCIH460,TEMOZOLOMIDE,MK-8669,NCIH460,0.07795169548094522,3
TEMOZOLOMIDE_MK-8669_NCIH520,TEMOZOLOMIDE,MK-8669,NCIH520,0.05264890775572278,3
TEMOZOLOMIDE_MK-8669_OCUBM,TEMOZOLOMIDE,MK-8669,OCUBM,0.18416664213988676,3
TEMOZOLOMIDE_MK-8669_OV90,TEMOZOLOMIDE,MK-8669,OV90,0.015779965316561527,3
TEMOZOLOMIDE_MK-8669_OVCAR3,TEMOZOLOMIDE,MK-8669,OVCAR3,0.09476100407919952,3
TEMOZOLOMIDE_MK-8669_PA1,TEMOZOLOMIDE,MK-8669,PA1,0.053751219094078165,3
TEMOZOLOMIDE_MK-8669_RKO,TEMOZOLOMIDE,MK-8669,RKO,0.08851374507269481,3
TEMOZOLOMIDE_MK-8669_RPMI7951,TEMOZOLOMIDE,MK-8669,RPMI7951,0.003702804958769455,3
TEMOZOLOMIDE_MK-8669_SKMEL30,TEMOZOLOMIDE,MK-8669,SKMEL30,0.08950884058788375,3
TEMOZOLOMIDE_MK-8669_SKMES1,TEMOZOLOMIDE,MK-8669,SKMES1,0.09024364827281735,3
TEMOZOLOMIDE_MK-8669_SKOV3,TEMOZOLOMIDE,MK-8669,SKOV3,0.08703165605792451,3
TEMOZOLOMIDE_MK-8669_SW620,TEMOZOLOMIDE,MK-8669,SW620,-0.01629301532144406,3
TEMOZOLOMIDE_MK-8669_SW837,TEMOZOLOMIDE,MK-8669,SW837,0.00035512352080478704,3
TEMOZOLOMIDE_MK-8669_T47D,TEMOZOLOMIDE,MK-8669,T47D,0.28745874999964893,3
TEMOZOLOMIDE_MK-8669_UACC62,TEMOZOLOMIDE,MK-8669,UACC62,0.04535298279022249,3
TEMOZOLOMIDE_MK-8669_UWB1289BRCA1,TEMOZOLOMIDE,MK-8669,UWB1289BRCA1,0.006661057743103903,3
TEMOZOLOMIDE_MK-8669_UWB1289,TEMOZOLOMIDE,MK-8669,UWB1289,-0.019649459061014417,3
TEMOZOLOMIDE_MK-8669_VCAP,TEMOZOLOMIDE,MK-8669,VCAP,0.08818587919329048,3
TEMOZOLOMIDE_MK-8669_ZR751,TEMOZOLOMIDE,MK-8669,ZR751,0.04284188032412897,3
TEMOZOLOMIDE_MK-8776_A2058,TEMOZOLOMIDE,MK-8776,A2058,0.3019014393375766,0
TEMOZOLOMIDE_MK-8776_A2058,TEMOZOLOMIDE,MK-8776,A2058,0.3019014393375766,0
TEMOZOLOMIDE_MK-8776_A2780,TEMOZOLOMIDE,MK-8776,A2780,0.07366016432203529,0
TEMOZOLOMIDE_MK-8776_A375,TEMOZOLOMIDE,MK-8776,A375,0.08848195583072044,0
TEMOZOLOMIDE_MK-8776_A375,TEMOZOLOMIDE,MK-8776,A375,0.08848195583072044,0
TEMOZOLOMIDE_MK-8776_A427,TEMOZOLOMIDE,MK-8776,A427,0.14147341804401692,0
TEMOZOLOMIDE_MK-8776_A427,TEMOZOLOMIDE,MK-8776,A427,0.14147341804401692,0
TEMOZOLOMIDE_MK-8776_CAOV3,TEMOZOLOMIDE,MK-8776,CAOV3,0.004980748766831793,0
TEMOZOLOMIDE_MK-8776_CAOV3,TEMOZOLOMIDE,MK-8776,CAOV3,0.004980748766831793,0
TEMOZOLOMIDE_MK-8776_COLO320DM,TEMOZOLOMIDE,MK-8776,COLO320DM,0.11279961218141304,0
TEMOZOLOMIDE_MK-8776_COLO320DM,TEMOZOLOMIDE,MK-8776,COLO320DM,0.11279961218141304,0
TEMOZOLOMIDE_MK-8776_DLD1,TEMOZOLOMIDE,MK-8776,DLD1,0.014084144903155758,0
TEMOZOLOMIDE_MK-8776_EFM192B,TEMOZOLOMIDE,MK-8776,EFM192B,0.17572621238198904,0
TEMOZOLOMIDE_MK-8776_EFM192B,TEMOZOLOMIDE,MK-8776,EFM192B,0.17572621238198904,0
TEMOZOLOMIDE_MK-8776_ES2,TEMOZOLOMIDE,MK-8776,ES2,0.031829109844065624,0
TEMOZOLOMIDE_MK-8776_ES2,TEMOZOLOMIDE,MK-8776,ES2,0.031829109844065624,0
TEMOZOLOMIDE_MK-8776_HCT116,TEMOZOLOMIDE,MK-8776,HCT116,0.0036681210469311706,0
TEMOZOLOMIDE_MK-8776_HCT116,TEMOZOLOMIDE,MK-8776,HCT116,0.0036681210469311706,0
TEMOZOLOMIDE_MK-8776_HT144,TEMOZOLOMIDE,MK-8776,HT144,0.005682238385314647,0
TEMOZOLOMIDE_MK-8776_HT29,TEMOZOLOMIDE,MK-8776,HT29,0.008368235567038917,0
TEMOZOLOMIDE_MK-8776_HT29,TEMOZOLOMIDE,MK-8776,HT29,0.008368235567038917,0
TEMOZOLOMIDE_MK-8776_KPL1,TEMOZOLOMIDE,MK-8776,KPL1,-0.025568126290990985,0
TEMOZOLOMIDE_MK-8776_LNCAP,TEMOZOLOMIDE,MK-8776,LNCAP,0.017775390601875656,0
TEMOZOLOMIDE_MK-8776_LOVO,TEMOZOLOMIDE,MK-8776,LOVO,0.013038001555860265,0
TEMOZOLOMIDE_MK-8776_LOVO,TEMOZOLOMIDE,MK-8776,LOVO,0.013038001555860265,0
TEMOZOLOMIDE_MK-8776_MDAMB436,TEMOZOLOMIDE,MK-8776,MDAMB436,0.022735645916585247,0
TEMOZOLOMIDE_MK-8776_MSTO,TEMOZOLOMIDE,MK-8776,MSTO,0.07494848008274392,0
TEMOZOLOMIDE_MK-8776_NCIH1650,TEMOZOLOMIDE,MK-8776,NCIH1650,0.033960230533285035,0
TEMOZOLOMIDE_MK-8776_NCIH1650,TEMOZOLOMIDE,MK-8776,NCIH1650,0.033960230533285035,0
TEMOZOLOMIDE_MK-8776_NCIH2122,TEMOZOLOMIDE,MK-8776,NCIH2122,-0.028618505902280073,0
TEMOZOLOMIDE_MK-8776_NCIH2122,TEMOZOLOMIDE,MK-8776,NCIH2122,-0.028618505902280073,0
TEMOZOLOMIDE_MK-8776_NCIH23,TEMOZOLOMIDE,MK-8776,NCIH23,-0.22823085607159743,0
TEMOZOLOMIDE_MK-8776_NCIH23,TEMOZOLOMIDE,MK-8776,NCIH23,-0.22823085607159743,0
TEMOZOLOMIDE_MK-8776_NCIH460,TEMOZOLOMIDE,MK-8776,NCIH460,0.0012554374624448028,0
TEMOZOLOMIDE_MK-8776_NCIH520,TEMOZOLOMIDE,MK-8776,NCIH520,0.03373012913942583,0
TEMOZOLOMIDE_MK-8776_OCUBM,TEMOZOLOMIDE,MK-8776,OCUBM,0.13394176182078127,0
